FEATURES_SELECTION,OUTLIER_REMOVAL,DATA_BALANCING,CLASSIFIER,SCORE,FEATURES
SelectKBest(),IsolationForest(n_estimators=20),"RandomOverSampler(sampling_strategy='all', shrinkage=2)","[RandomOverSampler(sampling_strategy='all', shrinkage=2)
 RandomForestClassifier(max_features=3, min_samples_leaf=4, min_samples_split=10,
                        n_estimators=20)                                         ]",0.7022263993316625,"['abstractMethodsQty' 'synchronizedMethodsQty' 'publicFieldsQty'
 'protectedFieldsQty' 'nosi' 'parenthesizedExpsQty' 'numbersQty'
 'assignmentsQty' 'variablesQty' 'uniqueWordsQty']"
SelectPercentile(score_func=<function chi2 at 0x0000013B07B13C70>),None,"SMOTE(k_neighbors=1, sampling_strategy='minority')","[SMOTE(k_neighbors=1, sampling_strategy='minority')
 DecisionTreeClassifier(max_features='log2', min_samples_leaf=4)]",0.5827922077922078,['wmc' 'lcom' 'loc' 'numbersQty' 'assignmentsQty']
SelectPercentile(score_func=<function chi2 at 0x0000013B07B13C70>),None,"SMOTE(k_neighbors=2, sampling_strategy='minority')","[SMOTE(k_neighbors=2, sampling_strategy='minority')
 AdaBoostClassifier(learning_rate=0.1, n_estimators=20)]",0.5504689754689753,['wmc' 'lcom' 'loc' 'numbersQty' 'assignmentsQty']
SelectPercentile(score_func=<function chi2 at 0x0000013B07B13C70>),None,"SMOTE(k_neighbors=3, sampling_strategy='minority')","[SMOTE(k_neighbors=3, sampling_strategy='minority')
 DecisionTreeClassifier(max_depth=3, max_features='sqrt', min_samples_leaf=2,
                        min_samples_split=8)                                 ]",0.5822150072150072,['wmc' 'lcom' 'loc' 'numbersQty' 'assignmentsQty']
SelectPercentile(score_func=<function chi2 at 0x0000013B07B13C70>),None,"SMOTE(k_neighbors=1, sampling_strategy='all')","[SMOTE(k_neighbors=1, sampling_strategy='all')
 RandomForestClassifier(max_features=10, min_samples_leaf=3,
                        min_samples_split=10, n_estimators=10)]",0.5177054394880481,['wmc' 'lcom' 'loc' 'numbersQty' 'assignmentsQty']
SelectPercentile(score_func=<function chi2 at 0x0000013B07B13C70>),None,"SMOTE(k_neighbors=2, sampling_strategy='all')","[SMOTE(k_neighbors=2, sampling_strategy='all')
 XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
               colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
               early_stopping_rounds=None, enable_categorical=False,
               eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
               importance_type=None, interaction_constraints='',
               learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
               max_delta_step=0, max_depth=3, max_leaves=0, min_child_weight=1,
               missing=nan, monotone_constraints='()', n_estimators=100,
               n_jobs=0, num_parallel_tree=2, predictor='auto', random_state=0,
               reg_alpha=0, reg_lambda=1, ...)                                 ]",0.5685582533408621,['wmc' 'lcom' 'loc' 'numbersQty' 'assignmentsQty']
SelectPercentile(score_func=<function chi2 at 0x0000013B07B13C70>),None,"SMOTE(k_neighbors=3, sampling_strategy='all')","[SMOTE(k_neighbors=3, sampling_strategy='all')
 DecisionTreeClassifier(max_depth=3, max_features='sqrt', min_samples_leaf=4,
                        min_samples_split=6)                                 ]",0.5541784302653867,['wmc' 'lcom' 'loc' 'numbersQty' 'assignmentsQty']
SelectPercentile(score_func=<function chi2 at 0x0000013B07B13C70>),None,RandomOverSampler(sampling_strategy='minority'),"[RandomOverSampler(sampling_strategy='minority')
 DecisionTreeClassifier(max_features='sqrt', min_samples_leaf=4,
                        min_samples_split=4)                    ]",0.7844157291983379,['wmc' 'lcom' 'loc' 'numbersQty' 'assignmentsQty']
SelectPercentile(score_func=<function chi2 at 0x0000013B07B13C70>),None,"RandomOverSampler(sampling_strategy='minority', shrinkage=0)","[RandomOverSampler(sampling_strategy='minority', shrinkage=0)
 XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
               colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
               early_stopping_rounds=None, enable_categorical=False,
               eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
               importance_type=None, interaction_constraints='',
               learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
               max_delta_step=0, max_depth=6, max_leaves=0, min_child_weight=1,
               missing=nan, monotone_constraints='()', n_estimators=100,
               n_jobs=0, num_parallel_tree=2, predictor='auto', random_state=0,
               reg_alpha=0, reg_lambda=1, ...)                                 ]",0.650088837088837,['wmc' 'lcom' 'loc' 'numbersQty' 'assignmentsQty']
SelectPercentile(score_func=<function chi2 at 0x0000013B07B13C70>),None,"RandomOverSampler(sampling_strategy='minority', shrinkage=1)","[RandomOverSampler(sampling_strategy='minority', shrinkage=1)
 GradientBoostingClassifier(max_leaf_nodes=2, min_samples_split=10,
                            min_weight_fraction_leaf=0)            ]",0.5578632478632478,['wmc' 'lcom' 'loc' 'numbersQty' 'assignmentsQty']
SelectPercentile(score_func=<function chi2 at 0x0000013B07B13C70>),None,"RandomOverSampler(sampling_strategy='minority', shrinkage=2)","[RandomOverSampler(sampling_strategy='minority', shrinkage=2)
 GradientBoostingClassifier(max_leaf_nodes=10, min_samples_split=10,
                            min_weight_fraction_leaf=0.25)          ]",0.6199134199134197,['wmc' 'lcom' 'loc' 'numbersQty' 'assignmentsQty']
SelectPercentile(score_func=<function chi2 at 0x0000013B07B13C70>),None,RandomOverSampler(sampling_strategy='all'),"[RandomOverSampler(sampling_strategy='all')
 RandomForestClassifier(max_features=1, min_samples_leaf=5, min_samples_split=8,
                        n_estimators=10)                                        ]",0.6345507246376811,['wmc' 'lcom' 'loc' 'numbersQty' 'assignmentsQty']
SelectPercentile(score_func=<function chi2 at 0x0000013B07B13C70>),None,"RandomOverSampler(sampling_strategy='all', shrinkage=0)","[RandomOverSampler(sampling_strategy='all', shrinkage=0)
 XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
               colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
               early_stopping_rounds=None, enable_categorical=False,
               eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
               importance_type=None, interaction_constraints='',
               learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
               max_delta_step=0, max_depth=6, max_leaves=0, min_child_weight=1,
               missing=nan, monotone_constraints='()', n_estimators=100,
               n_jobs=0, num_parallel_tree=3, predictor='auto', random_state=0,
               reg_alpha=0, reg_lambda=1, ...)                                 ]",0.603560510343119,['wmc' 'lcom' 'loc' 'numbersQty' 'assignmentsQty']
SelectPercentile(score_func=<function chi2 at 0x0000013B07B13C70>),None,"RandomOverSampler(sampling_strategy='all', shrinkage=1)","[RandomOverSampler(sampling_strategy='all', shrinkage=1)
 RandomForestClassifier(max_depth=3, max_features=10, min_samples_leaf=3,
                        min_samples_split=8, n_estimators=20)            ]",0.6182762165370861,['wmc' 'lcom' 'loc' 'numbersQty' 'assignmentsQty']
SelectPercentile(score_func=<function chi2 at 0x0000013B07B13C70>),None,"RandomOverSampler(sampling_strategy='all', shrinkage=2)","[RandomOverSampler(sampling_strategy='all', shrinkage=2)
 RandomForestClassifier(max_features=1, min_samples_leaf=3, min_samples_split=10,
                        n_estimators=20)                                         ]",0.5572015182884748,['wmc' 'lcom' 'loc' 'numbersQty' 'assignmentsQty']
SelectPercentile(score_func=<function chi2 at 0x0000013B07B13C70>),IsolationForest(),"SMOTE(k_neighbors=1, sampling_strategy='minority')","[SMOTE(k_neighbors=1, sampling_strategy='minority')
 GradientBoostingClassifier(max_leaf_nodes=3, min_samples_split=8,
                            min_weight_fraction_leaf=0.25)        ]",0.6627174889094395,['wmc' 'lcom' 'loc' 'numbersQty' 'assignmentsQty']
SelectPercentile(score_func=<function chi2 at 0x0000013B07B13C70>),IsolationForest(),"SMOTE(k_neighbors=2, sampling_strategy='minority')","[SMOTE(k_neighbors=2, sampling_strategy='minority')
 GradientBoostingClassifier(max_leaf_nodes=10, min_samples_split=8,
                            min_weight_fraction_leaf=0.25)         ]",0.7216708437761069,['wmc' 'lcom' 'loc' 'numbersQty' 'assignmentsQty']
SelectPercentile(score_func=<function chi2 at 0x0000013B07B13C70>),IsolationForest(),"SMOTE(k_neighbors=3, sampling_strategy='minority')","[SMOTE(k_neighbors=3, sampling_strategy='minority')
 AdaBoostClassifier(learning_rate=0.1, n_estimators=20)]",0.5533569217160549,['wmc' 'lcom' 'loc' 'numbersQty' 'assignmentsQty']
SelectPercentile(score_func=<function chi2 at 0x0000013B07B13C70>),IsolationForest(),"SMOTE(k_neighbors=1, sampling_strategy='all')","[SMOTE(k_neighbors=1, sampling_strategy='all')
 XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
               colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
               early_stopping_rounds=None, enable_categorical=False,
               eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
               importance_type=None, interaction_constraints='',
               learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
               max_delta_step=0, max_depth=3, max_leaves=0, min_child_weight=1,
               missing=nan, monotone_constraints='()', n_estimators=100,
               n_jobs=0, num_parallel_tree=1, predictor='auto', random_state=0,
               reg_alpha=0, reg_lambda=1, ...)                                 ]",0.6483600305110602,['wmc' 'lcom' 'loc' 'numbersQty' 'assignmentsQty']
SelectPercentile(score_func=<function chi2 at 0x0000013B07B13C70>),IsolationForest(),"SMOTE(k_neighbors=2, sampling_strategy='all')","[SMOTE(k_neighbors=2, sampling_strategy='all')
 AdaBoostClassifier(algorithm='SAMME', learning_rate=0.1, n_estimators=2)]",0.5877778260386956,['wmc' 'lcom' 'loc' 'numbersQty' 'assignmentsQty']
SelectPercentile(score_func=<function chi2 at 0x0000013B07B13C70>),IsolationForest(),"SMOTE(k_neighbors=3, sampling_strategy='all')","[SMOTE(k_neighbors=3, sampling_strategy='all')
 AdaBoostClassifier(algorithm='SAMME', learning_rate=1, n_estimators=30)]",0.5580485527544351,['wmc' 'lcom' 'loc' 'numbersQty' 'assignmentsQty']
SelectPercentile(score_func=<function chi2 at 0x0000013B07B13C70>),IsolationForest(),RandomOverSampler(sampling_strategy='minority'),"[RandomOverSampler(sampling_strategy='minority')
 XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
               colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
               early_stopping_rounds=None, enable_categorical=False,
               eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
               importance_type=None, interaction_constraints='',
               learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
               max_delta_step=0, max_depth=3, max_leaves=0, min_child_weight=1,
               missing=nan, monotone_constraints='()', n_estimators=100,
               n_jobs=0, num_parallel_tree=1, predictor='auto', random_state=0,
               reg_alpha=0, reg_lambda=1, ...)                                 ]",0.6000878348704435,['wmc' 'lcom' 'loc' 'numbersQty' 'assignmentsQty']
SelectPercentile(score_func=<function chi2 at 0x0000013B07B13C70>),IsolationForest(),"RandomOverSampler(sampling_strategy='minority', shrinkage=0)","[RandomOverSampler(sampling_strategy='minority', shrinkage=0)
 RandomForestClassifier(max_features=10, min_samples_leaf=3, min_samples_split=8,
                        n_estimators=20)                                         ]",0.6334920634920634,['wmc' 'lcom' 'loc' 'numbersQty' 'assignmentsQty']
SelectPercentile(score_func=<function chi2 at 0x0000013B07B13C70>),IsolationForest(),"RandomOverSampler(sampling_strategy='minority', shrinkage=1)","[RandomOverSampler(sampling_strategy='minority', shrinkage=1)
 RandomForestClassifier(max_features=3, min_samples_leaf=3, min_samples_split=10,
                        n_estimators=20)                                         ]",0.5505822527332824,['wmc' 'lcom' 'loc' 'numbersQty' 'assignmentsQty']
SelectPercentile(score_func=<function chi2 at 0x0000013B07B13C70>),IsolationForest(),"RandomOverSampler(sampling_strategy='minority', shrinkage=2)","[RandomOverSampler(sampling_strategy='minority', shrinkage=2)
 RandomForestClassifier(max_depth=3, max_features=10, min_samples_leaf=3,
                        min_samples_split=8, n_estimators=20)            ]",0.5998305119149109,['wmc' 'lcom' 'loc' 'numbersQty' 'assignmentsQty']
SelectPercentile(score_func=<function chi2 at 0x0000013B07B13C70>),IsolationForest(),RandomOverSampler(sampling_strategy='all'),"[RandomOverSampler(sampling_strategy='all')
 XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
               colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
               early_stopping_rounds=None, enable_categorical=False,
               eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
               importance_type=None, interaction_constraints='',
               learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
               max_delta_step=0, max_depth=3, max_leaves=0, min_child_weight=1,
               missing=nan, monotone_constraints='()', n_estimators=100,
               n_jobs=0, num_parallel_tree=2, predictor='auto', random_state=0,
               reg_alpha=0, reg_lambda=1, ...)                                 ]",0.6588471177944861,['wmc' 'lcom' 'loc' 'numbersQty' 'assignmentsQty']
SelectPercentile(score_func=<function chi2 at 0x0000013B07B13C70>),IsolationForest(),"RandomOverSampler(sampling_strategy='all', shrinkage=0)","[RandomOverSampler(sampling_strategy='all', shrinkage=0)
 XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
               colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
               early_stopping_rounds=None, enable_categorical=False,
               eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
               importance_type=None, interaction_constraints='',
               learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
               max_delta_step=0, max_depth=6, max_leaves=0, min_child_weight=1,
               missing=nan, monotone_constraints='()', n_estimators=100,
               n_jobs=0, num_parallel_tree=1, predictor='auto', random_state=0,
               reg_alpha=0, reg_lambda=1, ...)                                 ]",0.5994672510152386,['wmc' 'lcom' 'loc' 'numbersQty' 'assignmentsQty']
SelectPercentile(score_func=<function chi2 at 0x0000013B07B13C70>),IsolationForest(),"RandomOverSampler(sampling_strategy='all', shrinkage=1)","[RandomOverSampler(sampling_strategy='all', shrinkage=1)
 AdaBoostClassifier(learning_rate=0.5, n_estimators=20)]",0.5609523809523809,['wmc' 'lcom' 'loc' 'numbersQty' 'assignmentsQty']
SelectPercentile(score_func=<function chi2 at 0x0000013B07B13C70>),IsolationForest(),"RandomOverSampler(sampling_strategy='all', shrinkage=2)","[RandomOverSampler(sampling_strategy='all', shrinkage=2)
 DecisionTreeClassifier(max_depth=4, max_features='log2', min_samples_leaf=2,
                        min_samples_split=6)                                 ]",0.5657106782106782,['wmc' 'lcom' 'loc' 'numbersQty' 'assignmentsQty']
SelectPercentile(score_func=<function chi2 at 0x0000013B07B13C70>),"IsolationForest(max_features=5, n_estimators=10)","SMOTE(k_neighbors=1, sampling_strategy='minority')","[SMOTE(k_neighbors=1, sampling_strategy='minority')
 XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
               colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
               early_stopping_rounds=None, enable_categorical=False,
               eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
               importance_type=None, interaction_constraints='',
               learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
               max_delta_step=0, max_depth=3, max_leaves=0, min_child_weight=1,
               missing=nan, monotone_constraints='()', n_estimators=100,
               n_jobs=0, num_parallel_tree=1, predictor='auto', random_state=0,
               reg_alpha=0, reg_lambda=1, ...)                                 ]",0.788421052631579,['wmc' 'lcom' 'loc' 'numbersQty' 'assignmentsQty']
SelectPercentile(score_func=<function chi2 at 0x0000013B07B13C70>),"IsolationForest(max_features=5, n_estimators=10)","SMOTE(k_neighbors=2, sampling_strategy='minority')","[SMOTE(k_neighbors=2, sampling_strategy='minority')
 AdaBoostClassifier(algorithm='SAMME', learning_rate=1, n_estimators=30)]",0.6697567448031845,['wmc' 'lcom' 'loc' 'numbersQty' 'assignmentsQty']
SelectPercentile(score_func=<function chi2 at 0x0000013B07B13C70>),"IsolationForest(max_features=5, n_estimators=10)","SMOTE(k_neighbors=3, sampling_strategy='minority')","[SMOTE(k_neighbors=3, sampling_strategy='minority')
 RandomForestClassifier(max_depth=3, max_features=10, min_samples_leaf=4,
                        min_samples_split=8, n_estimators=20)            ]",0.6725799346851977,['wmc' 'lcom' 'loc' 'numbersQty' 'assignmentsQty']
SelectPercentile(score_func=<function chi2 at 0x0000013B07B13C70>),"IsolationForest(max_features=5, n_estimators=10)","SMOTE(k_neighbors=1, sampling_strategy='all')","[SMOTE(k_neighbors=1, sampling_strategy='all')
 AdaBoostClassifier(algorithm='SAMME', learning_rate=1, n_estimators=10)]",0.7972263993316624,['wmc' 'lcom' 'loc' 'numbersQty' 'assignmentsQty']
SelectPercentile(score_func=<function chi2 at 0x0000013B07B13C70>),"IsolationForest(max_features=5, n_estimators=10)","SMOTE(k_neighbors=2, sampling_strategy='all')","[SMOTE(k_neighbors=2, sampling_strategy='all')
 GradientBoostingClassifier(max_leaf_nodes=3, min_samples_split=10,
                            min_weight_fraction_leaf=0.25)         ]",0.7158771929824561,['wmc' 'lcom' 'loc' 'numbersQty' 'assignmentsQty']
SelectPercentile(score_func=<function chi2 at 0x0000013B07B13C70>),"IsolationForest(max_features=5, n_estimators=10)","SMOTE(k_neighbors=3, sampling_strategy='all')","[SMOTE(k_neighbors=3, sampling_strategy='all')
 RandomForestClassifier(max_features=10, min_samples_leaf=3,
                        min_samples_split=10, n_estimators=10)]",0.6165015033126489,['wmc' 'lcom' 'loc' 'numbersQty' 'assignmentsQty']
SelectPercentile(score_func=<function chi2 at 0x0000013B07B13C70>),"IsolationForest(max_features=5, n_estimators=10)",RandomOverSampler(sampling_strategy='minority'),"[RandomOverSampler(sampling_strategy='minority')
 GradientBoostingClassifier(max_leaf_nodes=10, min_samples_split=8,
                            min_weight_fraction_leaf=0)            ]",0.8200000000000001,['wmc' 'lcom' 'loc' 'numbersQty' 'assignmentsQty']
SelectPercentile(score_func=<function chi2 at 0x0000013B07B13C70>),"IsolationForest(max_features=5, n_estimators=10)","RandomOverSampler(sampling_strategy='minority', shrinkage=0)","[RandomOverSampler(sampling_strategy='minority', shrinkage=0)
 RandomForestClassifier(max_depth=3, max_features=1, min_samples_leaf=3,
                        min_samples_split=8, n_estimators=10)           ]",0.7597660818713451,['wmc' 'lcom' 'loc' 'numbersQty' 'assignmentsQty']
SelectPercentile(score_func=<function chi2 at 0x0000013B07B13C70>),"IsolationForest(max_features=5, n_estimators=10)","RandomOverSampler(sampling_strategy='minority', shrinkage=1)","[RandomOverSampler(sampling_strategy='minority', shrinkage=1)
 DecisionTreeClassifier(criterion='entropy', max_features='log2',
                        min_samples_leaf=4, min_samples_split=6) ]",0.5981390977443609,['wmc' 'lcom' 'loc' 'numbersQty' 'assignmentsQty']
SelectPercentile(score_func=<function chi2 at 0x0000013B07B13C70>),"IsolationForest(max_features=5, n_estimators=10)","RandomOverSampler(sampling_strategy='minority', shrinkage=2)","[RandomOverSampler(sampling_strategy='minority', shrinkage=2)
 RandomForestClassifier(max_features=3, min_samples_leaf=5, min_samples_split=8,
                        n_estimators=10)                                        ]",0.6723125996810206,['wmc' 'lcom' 'loc' 'numbersQty' 'assignmentsQty']
SelectPercentile(score_func=<function chi2 at 0x0000013B07B13C70>),"IsolationForest(max_features=5, n_estimators=10)",RandomOverSampler(sampling_strategy='all'),"[RandomOverSampler(sampling_strategy='all')
 RandomForestClassifier(max_depth=3, max_features=1, min_samples_leaf=4,
                        min_samples_split=8, n_estimators=20)           ]",0.6707769423558898,['wmc' 'lcom' 'loc' 'numbersQty' 'assignmentsQty']
SelectPercentile(score_func=<function chi2 at 0x0000013B07B13C70>),"IsolationForest(max_features=5, n_estimators=10)","RandomOverSampler(sampling_strategy='all', shrinkage=0)","[RandomOverSampler(sampling_strategy='all', shrinkage=0)
 RandomForestClassifier(max_features=1, min_samples_leaf=3, min_samples_split=8,
                        n_estimators=20)                                        ]",0.8642105263157894,['wmc' 'lcom' 'loc' 'numbersQty' 'assignmentsQty']
SelectPercentile(score_func=<function chi2 at 0x0000013B07B13C70>),"IsolationForest(max_features=5, n_estimators=10)","RandomOverSampler(sampling_strategy='all', shrinkage=1)","[RandomOverSampler(sampling_strategy='all', shrinkage=1)
 GradientBoostingClassifier(max_features=3, max_leaf_nodes=2,
                            min_samples_split=10, min_weight_fraction_leaf=0)]",0.658485060690943,['wmc' 'lcom' 'loc' 'numbersQty' 'assignmentsQty']
SelectPercentile(score_func=<function chi2 at 0x0000013B07B13C70>),"IsolationForest(max_features=5, n_estimators=10)","RandomOverSampler(sampling_strategy='all', shrinkage=2)","[RandomOverSampler(sampling_strategy='all', shrinkage=2)
 XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
               colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
               early_stopping_rounds=None, enable_categorical=False,
               eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
               importance_type=None, interaction_constraints='',
               learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
               max_delta_step=0, max_depth=6, max_leaves=0, min_child_weight=1,
               missing=nan, monotone_constraints='()', n_estimators=100,
               n_jobs=0, num_parallel_tree=3, predictor='auto', random_state=0,
               reg_alpha=0, reg_lambda=1, ...)                                 ]",0.641657329598506,['wmc' 'lcom' 'loc' 'numbersQty' 'assignmentsQty']
SelectPercentile(score_func=<function chi2 at 0x0000013B07B13C70>),IsolationForest(n_estimators=8),"SMOTE(k_neighbors=1, sampling_strategy='minority')","[SMOTE(k_neighbors=1, sampling_strategy='minority')
 XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
               colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
               early_stopping_rounds=None, enable_categorical=False,
               eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
               importance_type=None, interaction_constraints='',
               learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
               max_delta_step=0, max_depth=6, max_leaves=0, min_child_weight=1,
               missing=nan, monotone_constraints='()', n_estimators=100,
               n_jobs=0, num_parallel_tree=1, predictor='auto', random_state=0,
               reg_alpha=0, reg_lambda=1, ...)                                 ]",0.672373949579832,['wmc' 'lcom' 'loc' 'numbersQty' 'assignmentsQty']
SelectPercentile(score_func=<function chi2 at 0x0000013B07B13C70>),IsolationForest(n_estimators=8),"SMOTE(k_neighbors=2, sampling_strategy='minority')","[SMOTE(k_neighbors=2, sampling_strategy='minority')
 XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
               colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
               early_stopping_rounds=None, enable_categorical=False,
               eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
               importance_type=None, interaction_constraints='',
               learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
               max_delta_step=0, max_depth=3, max_leaves=0, min_child_weight=1,
               missing=nan, monotone_constraints='()', n_estimators=100,
               n_jobs=0, num_parallel_tree=1, predictor='auto', random_state=0,
               reg_alpha=0, reg_lambda=1, ...)                                 ]",0.569452061526365,['wmc' 'lcom' 'loc' 'numbersQty' 'assignmentsQty']
SelectPercentile(score_func=<function chi2 at 0x0000013B07B13C70>),IsolationForest(n_estimators=8),"SMOTE(k_neighbors=3, sampling_strategy='minority')","[SMOTE(k_neighbors=3, sampling_strategy='minority')
 AdaBoostClassifier(algorithm='SAMME', learning_rate=0.1)]",0.6134453781512604,['wmc' 'lcom' 'loc' 'numbersQty' 'assignmentsQty']
SelectPercentile(score_func=<function chi2 at 0x0000013B07B13C70>),IsolationForest(n_estimators=8),"SMOTE(k_neighbors=1, sampling_strategy='all')","[SMOTE(k_neighbors=1, sampling_strategy='all')
 XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
               colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
               early_stopping_rounds=None, enable_categorical=False,
               eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
               importance_type=None, interaction_constraints='',
               learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
               max_delta_step=0, max_depth=10, max_leaves=0, min_child_weight=1,
               missing=nan, monotone_constraints='()', n_estimators=100,
               n_jobs=0, num_parallel_tree=1, predictor='auto', random_state=0,
               reg_alpha=0, reg_lambda=1, ...)                                  ]",0.6458263305322129,['wmc' 'lcom' 'loc' 'numbersQty' 'assignmentsQty']
SelectPercentile(score_func=<function chi2 at 0x0000013B07B13C70>),IsolationForest(n_estimators=8),"SMOTE(k_neighbors=2, sampling_strategy='all')","[SMOTE(k_neighbors=2, sampling_strategy='all')
 DecisionTreeClassifier(criterion='entropy', max_depth=2, max_features='sqrt',
                        min_samples_leaf=4, min_samples_split=6)              ]",0.5843837535014005,['wmc' 'lcom' 'loc' 'numbersQty' 'assignmentsQty']
SelectPercentile(score_func=<function chi2 at 0x0000013B07B13C70>),IsolationForest(n_estimators=8),"SMOTE(k_neighbors=3, sampling_strategy='all')","[SMOTE(k_neighbors=3, sampling_strategy='all')
 GradientBoostingClassifier(max_leaf_nodes=3, min_samples_split=8,
                            min_weight_fraction_leaf=0)           ]",0.5402002108658455,['wmc' 'lcom' 'loc' 'numbersQty' 'assignmentsQty']
SelectPercentile(score_func=<function chi2 at 0x0000013B07B13C70>),IsolationForest(n_estimators=8),RandomOverSampler(sampling_strategy='minority'),"[RandomOverSampler(sampling_strategy='minority')
 XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
               colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
               early_stopping_rounds=None, enable_categorical=False,
               eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
               importance_type=None, interaction_constraints='',
               learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
               max_delta_step=0, max_depth=3, max_leaves=0, min_child_weight=1,
               missing=nan, monotone_constraints='()', n_estimators=100,
               n_jobs=0, num_parallel_tree=1, predictor='auto', random_state=0,
               reg_alpha=0, reg_lambda=1, ...)                                 ]",0.6662307283359914,['wmc' 'lcom' 'loc' 'numbersQty' 'assignmentsQty']
SelectPercentile(score_func=<function chi2 at 0x0000013B07B13C70>),IsolationForest(n_estimators=8),"RandomOverSampler(sampling_strategy='minority', shrinkage=0)","[RandomOverSampler(sampling_strategy='minority', shrinkage=0)
 XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
               colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
               early_stopping_rounds=None, enable_categorical=False,
               eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
               importance_type=None, interaction_constraints='',
               learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
               max_delta_step=0, max_depth=3, max_leaves=0, min_child_weight=1,
               missing=nan, monotone_constraints='()', n_estimators=100,
               n_jobs=0, num_parallel_tree=1, predictor='auto', random_state=0,
               reg_alpha=0, reg_lambda=1, ...)                                 ]",0.6239549855029731,['wmc' 'lcom' 'loc' 'numbersQty' 'assignmentsQty']
SelectPercentile(score_func=<function chi2 at 0x0000013B07B13C70>),IsolationForest(n_estimators=8),"RandomOverSampler(sampling_strategy='minority', shrinkage=1)","[RandomOverSampler(sampling_strategy='minority', shrinkage=1)
 GradientBoostingClassifier(max_leaf_nodes=2, min_samples_split=8,
                            min_weight_fraction_leaf=0)           ]",0.5500687547746372,['wmc' 'lcom' 'loc' 'numbersQty' 'assignmentsQty']
SelectPercentile(score_func=<function chi2 at 0x0000013B07B13C70>),IsolationForest(n_estimators=8),"RandomOverSampler(sampling_strategy='minority', shrinkage=2)","[RandomOverSampler(sampling_strategy='minority', shrinkage=2)
 AdaBoostClassifier(learning_rate=0.1, n_estimators=5)]",0.6125799346851979,['wmc' 'lcom' 'loc' 'numbersQty' 'assignmentsQty']
