Estimator,Score,Preprocess
"[RandomOverSampler(sampling_strategy='minority', shrinkage=2)
 RandomForestClassifier(max_depth=3, max_features=1, min_samples_leaf=3,
                        min_samples_split=8, n_estimators=10)           ]",0.7273809523809524,no_data
"[RandomOverSampler(sampling_strategy='all')
 DecisionTreeClassifier(criterion='entropy', max_depth=4, max_features='sqrt',
                        min_samples_leaf=2, min_samples_split=8)              ]",0.6166666666666667,no_data
"[RandomOverSampler(sampling_strategy='all', shrinkage=0)
 DecisionTreeClassifier(criterion='entropy', max_depth=4, max_features='log2',
                        min_samples_leaf=2, min_samples_split=4)              ]",0.6166666666666667,no_data
"[RandomOverSampler(sampling_strategy='all', shrinkage=1)
 XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
               colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
               early_stopping_rounds=None, enable_categorical=False,
               eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
               importance_type=None, interaction_constraints='',
               learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
               max_delta_step=0, max_depth=6, max_leaves=0, min_child_weight=1,
               missing=nan, monotone_constraints='()', n_estimators=100,
               n_jobs=0, num_parallel_tree=2, predictor='auto', random_state=0,
               reg_alpha=0, reg_lambda=1, ...)                                 ]",0.6460173160173159,no_data
"[RandomOverSampler(sampling_strategy='all', shrinkage=2)
 XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
               colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
               early_stopping_rounds=None, enable_categorical=False,
               eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
               importance_type=None, interaction_constraints='',
               learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
               max_delta_step=0, max_depth=3, max_leaves=0, min_child_weight=1,
               missing=nan, monotone_constraints='()', n_estimators=100,
               n_jobs=0, num_parallel_tree=1, predictor='auto', random_state=0,
               reg_alpha=0, reg_lambda=1, ...)                                 ]",0.6523809523809524,no_data
"[SMOTE(k_neighbors=1, sampling_strategy='minority')
 DecisionTreeClassifier(max_features='sqrt', min_samples_leaf=2,
                        splitter='random')                      ]",0.6817460317460317,no_data
"[SMOTE(k_neighbors=2, sampling_strategy='minority')
 DecisionTreeClassifier(max_features='sqrt', min_samples_leaf=2,
                        min_samples_split=4, splitter='random') ]",0.6130952380952379,no_data
"[SMOTE(k_neighbors=3, sampling_strategy='minority')
 GradientBoostingClassifier(max_leaf_nodes=3, min_samples_split=10,
                            min_weight_fraction_leaf=0.25)         ]",0.634047619047619,no_data
"[SMOTE(k_neighbors=1, sampling_strategy='all')
 DecisionTreeClassifier(criterion='entropy', max_depth=3, max_features='log2',
                        min_samples_leaf=4, min_samples_split=8)              ]",0.5980952380952381,no_data
"[SMOTE(k_neighbors=2, sampling_strategy='all')
 RandomForestClassifier(max_depth=3, max_features=10, min_samples_leaf=4,
                        min_samples_split=10, n_estimators=10)           ]",0.5790476190476189,no_data
"[SMOTE(k_neighbors=3, sampling_strategy='all')
 RandomForestClassifier(max_depth=3, max_features=3, min_samples_leaf=3,
                        min_samples_split=10, n_estimators=10)          ]",0.765079365079365,no_data
"[RandomOverSampler(sampling_strategy='minority')
 DecisionTreeClassifier(max_depth=3, max_features='sqrt', min_samples_leaf=2,
                        min_samples_split=4)                                 ]",0.7096031746031745,no_data
"[RandomOverSampler(sampling_strategy='minority', shrinkage=0)
 RandomForestClassifier(max_depth=3, max_features=3, min_samples_leaf=3,
                        min_samples_split=8, n_estimators=10)           ]",0.6869047619047619,no_data
"[RandomOverSampler(sampling_strategy='minority', shrinkage=1)
 GradientBoostingClassifier(max_features=3, max_leaf_nodes=3,
                            min_samples_split=10, min_weight_fraction_leaf=0)]",0.6104761904761904,no_data
"[RandomOverSampler(sampling_strategy='minority', shrinkage=2)
 AdaBoostClassifier(learning_rate=0.1, n_estimators=75)]",0.6988888888888889,no_data
"[RandomOverSampler(sampling_strategy='all')
 DecisionTreeClassifier(max_features='log2', min_samples_leaf=2)]",0.6988095238095238,no_data
"[RandomOverSampler(sampling_strategy='all', shrinkage=0)
 XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
               colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
               early_stopping_rounds=None, enable_categorical=False,
               eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
               importance_type=None, interaction_constraints='',
               learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
               max_delta_step=0, max_depth=3, max_leaves=0, min_child_weight=1,
               missing=nan, monotone_constraints='()', n_estimators=100,
               n_jobs=0, num_parallel_tree=2, predictor='auto', random_state=0,
               reg_alpha=0, reg_lambda=1, ...)                                 ]",0.5705555555555556,no_data
"[RandomOverSampler(sampling_strategy='all', shrinkage=1)
 GradientBoostingClassifier(max_leaf_nodes=2, min_samples_split=8,
                            min_weight_fraction_leaf=0)           ]",0.61,no_data
"[RandomOverSampler(sampling_strategy='all', shrinkage=2)
 XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
               colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
               early_stopping_rounds=None, enable_categorical=False,
               eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
               importance_type=None, interaction_constraints='',
               learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
               max_delta_step=0, max_depth=6, max_leaves=0, min_child_weight=1,
               missing=nan, monotone_constraints='()', n_estimators=100,
               n_jobs=0, num_parallel_tree=3, predictor='auto', random_state=0,
               reg_alpha=0, reg_lambda=1, ...)                                 ]",0.6916666666666667,no_data
"[SMOTE(k_neighbors=1, sampling_strategy='minority')
 RandomForestClassifier(max_features=1, min_samples_leaf=3, min_samples_split=8,
                        n_estimators=20)                                        ]",0.7238095238095237,no_data
"[SMOTE(k_neighbors=2, sampling_strategy='minority')
 DecisionTreeClassifier(max_features='sqrt', min_samples_leaf=2,
                        min_samples_split=8)                    ]",0.530079365079365,no_data
"[SMOTE(k_neighbors=3, sampling_strategy='minority')
 RandomForestClassifier(max_features=1, min_samples_leaf=3, min_samples_split=8,
                        n_estimators=20)                                        ]",0.6404761904761905,no_data
"[SMOTE(k_neighbors=1, sampling_strategy='all')
 DecisionTreeClassifier(max_depth=3, max_features='log2', min_samples_leaf=2,
                        min_samples_split=4)                                 ]",0.7071428571428571,no_data
"[SMOTE(k_neighbors=2, sampling_strategy='all')
 RandomForestClassifier(max_depth=3, max_features=10, min_samples_leaf=4,
                        min_samples_split=10, n_estimators=10)           ]",0.6105555555555555,no_data
"[SMOTE(k_neighbors=3, sampling_strategy='all')
 DecisionTreeClassifier(criterion='entropy', max_features='log2',
                        min_samples_leaf=2, min_samples_split=4) ]",0.6460317460317458,no_data
"[RandomOverSampler(sampling_strategy='minority')
 RandomForestClassifier(max_features=10, min_samples_leaf=4, min_samples_split=8,
                        n_estimators=10)                                         ]",0.6875757575757575,no_data
"[RandomOverSampler(sampling_strategy='minority', shrinkage=0)
 DecisionTreeClassifier(criterion='entropy', max_depth=4, max_features='sqrt',
                        min_samples_leaf=2, min_samples_split=8)              ]",0.641904761904762,no_data
"[RandomOverSampler(sampling_strategy='minority', shrinkage=1)
 GradientBoostingClassifier(max_features=3, max_leaf_nodes=2,
                            min_samples_split=8, min_weight_fraction_leaf=0)]",0.5486507936507936,no_data
"[RandomOverSampler(sampling_strategy='minority', shrinkage=2)
 XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
               colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
               early_stopping_rounds=None, enable_categorical=False,
               eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
               importance_type=None, interaction_constraints='',
               learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
               max_delta_step=0, max_depth=6, max_leaves=0, min_child_weight=1,
               missing=nan, monotone_constraints='()', n_estimators=100,
               n_jobs=0, num_parallel_tree=2, predictor='auto', random_state=0,
               reg_alpha=0, reg_lambda=1, ...)                                 ]",0.6361111111111111,no_data
"[RandomOverSampler(sampling_strategy='all')
 RandomForestClassifier(max_depth=3, max_features=3, min_samples_leaf=4,
                        min_samples_split=8, n_estimators=20)           ]",0.6633333333333333,no_data
"[RandomOverSampler(sampling_strategy='all', shrinkage=0)
 RandomForestClassifier(max_depth=3, max_features=10, min_samples_leaf=3,
                        min_samples_split=10, n_estimators=10)           ]",0.599047619047619,no_data
"[RandomOverSampler(sampling_strategy='all', shrinkage=1)
 RandomForestClassifier(max_features=1, min_samples_leaf=3, min_samples_split=8,
                        n_estimators=10)                                        ]",0.6666666666666667,no_data
"[RandomOverSampler(sampling_strategy='all', shrinkage=2) GaussianNB()]",0.6723809523809524,no_data
"[SMOTE(k_neighbors=1, sampling_strategy='minority') GaussianNB()]",0.5155555555555555,no_data
"[SMOTE(k_neighbors=2, sampling_strategy='minority')
 AdaBoostClassifier(learning_rate=1, n_estimators=5)]",0.5676984126984127,no_data
"[SMOTE(k_neighbors=3, sampling_strategy='minority') GaussianNB()]",0.5022222222222223,no_data
"[SMOTE(k_neighbors=1, sampling_strategy='all')
 LogisticRegression(C=9, max_iter=1000, penalty='none', random_state=42)]",0.5475757575757576,no_data
"[SMOTE(k_neighbors=2, sampling_strategy='all')
 LogisticRegression(C=8, max_iter=1000, penalty='none', random_state=42)]",0.52,no_data
"[SMOTE(k_neighbors=3, sampling_strategy='all')
 DecisionTreeClassifier(max_features='log2', min_samples_leaf=6,
                        min_samples_split=6)                    ]",0.5659812409812409,no_data
[RandomOverSampler(sampling_strategy='minority') GaussianNB()],0.5357142857142857,no_data
"[RandomOverSampler(sampling_strategy='minority', shrinkage=0)
 LogisticRegression(C=1, max_iter=1000, penalty='none', random_state=42)]",0.5093939393939394,no_data
"[RandomOverSampler(sampling_strategy='minority', shrinkage=1) GaussianNB()]",0.5707142857142857,no_data
"[RandomOverSampler(sampling_strategy='minority', shrinkage=2) GaussianNB()]",0.5647619047619047,no_data
"[RandomOverSampler(sampling_strategy='all')
 DecisionTreeClassifier(criterion='entropy', max_depth=4, max_features='sqrt',
                        min_samples_leaf=2, min_samples_split=6)              ]",0.6328571428571429,no_data
"[RandomOverSampler(sampling_strategy='all', shrinkage=0)
 RandomForestClassifier(max_depth=3, max_features=10, min_samples_leaf=4,
                        min_samples_split=8, n_estimators=20)            ]",0.5372222222222223,no_data
"[RandomOverSampler(sampling_strategy='all', shrinkage=1) GaussianNB()]",0.6049999999999999,no_data
"[RandomOverSampler(sampling_strategy='all', shrinkage=2)
 RandomForestClassifier(max_features=3, min_samples_leaf=3, min_samples_split=8,
                        n_estimators=20)                                        ]",0.5838888888888889,no_data
"[SMOTE(k_neighbors=1, sampling_strategy='minority')
 AdaBoostClassifier(algorithm='SAMME', learning_rate=0.5, n_estimators=20)]",0.4938888888888889,no_data
"[SMOTE(k_neighbors=2, sampling_strategy='minority')
 DecisionTreeClassifier(criterion='entropy', max_depth=2, max_features='sqrt',
                        min_samples_leaf=8, min_samples_split=6)              ]",0.4688888888888888,no_data
"[SMOTE(k_neighbors=3, sampling_strategy='minority')
 DecisionTreeClassifier(criterion='entropy', max_depth=4, max_features='sqrt',
                        min_samples_leaf=2, min_samples_split=6)              ]",0.6247619047619049,no_data
"[SMOTE(k_neighbors=1, sampling_strategy='all')
 DecisionTreeClassifier(max_depth=4, max_features='log2', min_samples_leaf=6,
                        min_samples_split=8)                                 ]",0.6322222222222221,no_data
"[SMOTE(k_neighbors=2, sampling_strategy='all')
 DecisionTreeClassifier(max_depth=3, max_features='log2', min_samples_leaf=8,
                        min_samples_split=8)                                 ]",0.4684126984126984,no_data
"[SMOTE(k_neighbors=3, sampling_strategy='all')
 DecisionTreeClassifier(max_depth=4, max_features='sqrt', min_samples_leaf=4,
                        splitter='random')                                   ]",0.4971428571428571,no_data
"[RandomOverSampler(sampling_strategy='minority')
 AdaBoostClassifier(learning_rate=1, n_estimators=10)]",0.471031746031746,no_data
"[RandomOverSampler(sampling_strategy='minority', shrinkage=0)
 GradientBoostingClassifier(max_features=3, max_leaf_nodes=2,
                            min_samples_split=10, min_weight_fraction_leaf=0.25)]",0.4837301587301587,no_data
"[RandomOverSampler(sampling_strategy='minority', shrinkage=1)
 RandomForestClassifier(max_depth=3, max_features=1, min_samples_leaf=3,
                        min_samples_split=8, n_estimators=10)           ]",0.5009523809523809,no_data
"[RandomOverSampler(sampling_strategy='minority', shrinkage=2)
 XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
               colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
               early_stopping_rounds=None, enable_categorical=False,
               eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
               importance_type=None, interaction_constraints='',
               learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
               max_delta_step=0, max_depth=3, max_leaves=0, min_child_weight=1,
               missing=nan, monotone_constraints='()', n_estimators=100,
               n_jobs=0, num_parallel_tree=3, predictor='auto', random_state=0,
               reg_alpha=0, reg_lambda=1, ...)                                 ]",0.5605555555555555,no_data
"[RandomOverSampler(sampling_strategy='all')
 RandomForestClassifier(max_depth=3, max_features=10, min_samples_leaf=3,
                        min_samples_split=8, n_estimators=10)            ]",0.5682539682539682,no_data
"[RandomOverSampler(sampling_strategy='all', shrinkage=0)
 XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
               colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
               early_stopping_rounds=None, enable_categorical=False,
               eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
               importance_type=None, interaction_constraints='',
               learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
               max_delta_step=0, max_depth=3, max_leaves=0, min_child_weight=1,
               missing=nan, monotone_constraints='()', n_estimators=100,
               n_jobs=0, num_parallel_tree=1, predictor='auto', random_state=0,
               reg_alpha=0, reg_lambda=1, ...)                                 ]",0.4837301587301587,no_data
"[RandomOverSampler(sampling_strategy='all', shrinkage=1) SVC(C=100)]",0.4942857142857142,no_data
"[RandomOverSampler(sampling_strategy='all', shrinkage=2)
 AdaBoostClassifier(learning_rate=0.8, n_estimators=5)]",0.4888888888888888,no_data
"[SMOTE(k_neighbors=1, sampling_strategy='minority')
 XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
               colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
               early_stopping_rounds=None, enable_categorical=False,
               eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
               importance_type=None, interaction_constraints='',
               learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
               max_delta_step=0, max_depth=10, max_leaves=0, min_child_weight=1,
               missing=nan, monotone_constraints='()', n_estimators=100,
               n_jobs=0, num_parallel_tree=2, predictor='auto', random_state=0,
               reg_alpha=0, reg_lambda=1, ...)                                  ]",0.4959523809523808,no_data
"[SMOTE(k_neighbors=2, sampling_strategy='minority')
 LogisticRegression(C=1, max_iter=1000, penalty='none', random_state=42)]",0.5126984126984127,no_data
"[SMOTE(k_neighbors=3, sampling_strategy='minority')
 GradientBoostingClassifier(max_leaf_nodes=3, min_samples_split=8,
                            min_weight_fraction_leaf=0.5)         ]",0.4931746031746032,no_data
"[SMOTE(k_neighbors=1, sampling_strategy='all') SVC(C=100)]",0.550952380952381,no_data
"[SMOTE(k_neighbors=2, sampling_strategy='all')
 DecisionTreeClassifier(max_features='log2', min_samples_leaf=2,
                        min_samples_split=8, splitter='random') ]",0.5304761904761903,no_data
"[SMOTE(k_neighbors=3, sampling_strategy='all')
 GradientBoostingClassifier(max_features=3, max_leaf_nodes=3,
                            min_samples_split=10, min_weight_fraction_leaf=0.5)]",0.4926984126984126,no_data
[RandomOverSampler(sampling_strategy='minority') SVC(C=100)],0.4822222222222222,no_data
"[RandomOverSampler(sampling_strategy='minority', shrinkage=0)
 DecisionTreeClassifier(criterion='entropy', max_features='sqrt',
                        min_samples_leaf=2)                      ]",0.4895238095238096,no_data
"[RandomOverSampler(sampling_strategy='minority', shrinkage=1)
 AdaBoostClassifier(algorithm='SAMME', learning_rate=0.8, n_estimators=20)]",0.5772222222222222,no_data
"[RandomOverSampler(sampling_strategy='minority', shrinkage=2)
 XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
               colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
               early_stopping_rounds=None, enable_categorical=False,
               eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
               importance_type=None, interaction_constraints='',
               learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
               max_delta_step=0, max_depth=3, max_leaves=0, min_child_weight=1,
               missing=nan, monotone_constraints='()', n_estimators=100,
               n_jobs=0, num_parallel_tree=2, predictor='auto', random_state=0,
               reg_alpha=0, reg_lambda=1, ...)                                 ]",0.485079365079365,no_data
[RandomOverSampler(sampling_strategy='all') SVC(C=100)],0.5605555555555555,no_data
"[RandomOverSampler(sampling_strategy='all', shrinkage=0) SVC(C=100)]",0.4288888888888889,no_data
"[RandomOverSampler(sampling_strategy='all', shrinkage=1) GaussianNB()]",0.5722222222222222,no_data
"[RandomOverSampler(sampling_strategy='all', shrinkage=2) GaussianNB()]",0.5076190476190476,no_data
"[SMOTE(k_neighbors=1, sampling_strategy='minority') GaussianNB()]",0.5922222222222222,no_data
"[SMOTE(k_neighbors=2, sampling_strategy='minority') GaussianNB()]",0.6376984126984128,no_data
"[SMOTE(k_neighbors=3, sampling_strategy='minority') GaussianNB()]",0.6738888888888889,no_data
"[SMOTE(k_neighbors=1, sampling_strategy='all') GaussianNB()]",0.6912698412698413,no_data
"[SMOTE(k_neighbors=2, sampling_strategy='all') GaussianNB()]",0.6505555555555556,no_data
"[SMOTE(k_neighbors=3, sampling_strategy='all') GaussianNB()]",0.6784126984126984,no_data
[RandomOverSampler(sampling_strategy='minority') GaussianNB()],0.7146031746031746,no_data
"[RandomOverSampler(sampling_strategy='minority', shrinkage=0) GaussianNB()]",0.6912698412698413,no_data
"[RandomOverSampler(sampling_strategy='minority', shrinkage=1) GaussianNB()]",0.746984126984127,no_data
"[RandomOverSampler(sampling_strategy='minority', shrinkage=2) GaussianNB()]",0.7003174603174603,no_data
[RandomOverSampler(sampling_strategy='all') GaussianNB()],0.6912698412698413,no_data
"[RandomOverSampler(sampling_strategy='all', shrinkage=0) GaussianNB()]",0.746984126984127,no_data
"[RandomOverSampler(sampling_strategy='all', shrinkage=1) GaussianNB()]",0.6912698412698413,no_data
"[RandomOverSampler(sampling_strategy='all', shrinkage=2) GaussianNB()]",0.7003174603174603,no_data
"[SMOTE(k_neighbors=1, sampling_strategy='minority') GaussianNB()]",0.584047619047619,no_data
"[SMOTE(k_neighbors=2, sampling_strategy='minority') GaussianNB()]",0.5661904761904761,no_data
"[SMOTE(k_neighbors=3, sampling_strategy='minority') GaussianNB()]",0.584047619047619,no_data
"[SMOTE(k_neighbors=1, sampling_strategy='all') GaussianNB()]",0.584047619047619,no_data
"[SMOTE(k_neighbors=2, sampling_strategy='all') GaussianNB()]",0.584047619047619,no_data
"[SMOTE(k_neighbors=3, sampling_strategy='all') GaussianNB()]",0.584047619047619,no_data
[RandomOverSampler(sampling_strategy='minority') GaussianNB()],0.6197619047619047,no_data
"[RandomOverSampler(sampling_strategy='minority', shrinkage=0) GaussianNB()]",0.6197619047619047,no_data
"[RandomOverSampler(sampling_strategy='minority', shrinkage=1) GaussianNB()]",0.5585714285714285,no_data
"[RandomOverSampler(sampling_strategy='minority', shrinkage=2)
 DecisionTreeClassifier(max_features='log2', min_samples_leaf=2,
                        min_samples_split=6)                    ]",0.5605555555555556,no_data
[RandomOverSampler(sampling_strategy='all') GaussianNB()],0.5473809523809524,no_data
"[RandomOverSampler(sampling_strategy='all', shrinkage=0) GaussianNB()]",0.6197619047619047,no_data
"[RandomOverSampler(sampling_strategy='all', shrinkage=1) GaussianNB()]",0.6019047619047619,no_data
"[RandomOverSampler(sampling_strategy='all', shrinkage=2) GaussianNB()]",0.4861904761904762,no_data
"[SMOTE(k_neighbors=1, sampling_strategy='minority') GaussianNB()]",0.5452380952380953,no_data
"[SMOTE(k_neighbors=2, sampling_strategy='minority') GaussianNB()]",0.5085714285714287,no_data
"[SMOTE(k_neighbors=3, sampling_strategy='minority') GaussianNB()]",0.6047619047619047,no_data
"[SMOTE(k_neighbors=1, sampling_strategy='all') GaussianNB()]",0.539047619047619,no_data
"[SMOTE(k_neighbors=2, sampling_strategy='all') GaussianNB()]",0.6047619047619047,no_data
"[SMOTE(k_neighbors=3, sampling_strategy='all')
 DecisionTreeClassifier(max_depth=3, max_features='sqrt', min_samples_leaf=6,
                        min_samples_split=8)                                 ]",0.5198412698412698,no_data
[RandomOverSampler(sampling_strategy='minority') GaussianNB()],0.5680952380952381,no_data
"[RandomOverSampler(sampling_strategy='minority', shrinkage=0) GaussianNB()]",0.5985714285714285,no_data
"[RandomOverSampler(sampling_strategy='minority', shrinkage=1) GaussianNB()]",0.6123809523809524,no_data
"[RandomOverSampler(sampling_strategy='minority', shrinkage=2) GaussianNB()]",0.6123809523809524,no_data
[RandomOverSampler(sampling_strategy='all') GaussianNB()],0.5452380952380953,no_data
"[RandomOverSampler(sampling_strategy='all', shrinkage=0) GaussianNB()]",0.6047619047619047,no_data
"[RandomOverSampler(sampling_strategy='all', shrinkage=1) GaussianNB()]",0.6123809523809524,no_data
"[RandomOverSampler(sampling_strategy='all', shrinkage=2) GaussianNB()]",0.569047619047619,no_data
"[SMOTE(k_neighbors=1, sampling_strategy='minority') GaussianNB()]",0.5466666666666666,no_data
"[SMOTE(k_neighbors=2, sampling_strategy='minority')
 DecisionTreeClassifier(criterion='entropy', max_features='log2',
                        min_samples_leaf=4, min_samples_split=6) ]",0.5049494949494949,no_data
"[SMOTE(k_neighbors=3, sampling_strategy='minority')
 GradientBoostingClassifier(max_features=3, max_leaf_nodes=10,
                            min_samples_split=8, min_weight_fraction_leaf=0)]",0.5183333333333333,no_data
"[SMOTE(k_neighbors=1, sampling_strategy='all')
 AdaBoostClassifier(learning_rate=1, n_estimators=10)]",0.5942424242424242,no_data
"[SMOTE(k_neighbors=2, sampling_strategy='all')
 RandomForestClassifier(max_depth=3, max_features=3, min_samples_leaf=3,
                        min_samples_split=10, n_estimators=10)          ]",0.591031746031746,no_data
"[SMOTE(k_neighbors=3, sampling_strategy='all')
 AdaBoostClassifier(algorithm='SAMME', learning_rate=0.8, n_estimators=75)]",0.5425757575757576,no_data
"[RandomOverSampler(sampling_strategy='minority')
 GradientBoostingClassifier(max_features=3, max_leaf_nodes=10,
                            min_samples_split=8, min_weight_fraction_leaf=0.25)]",0.5769696969696969,no_data
"[RandomOverSampler(sampling_strategy='minority', shrinkage=0) GaussianNB()]",0.489047619047619,no_data
"[RandomOverSampler(sampling_strategy='minority', shrinkage=1) GaussianNB()]",0.588095238095238,no_data
"[RandomOverSampler(sampling_strategy='minority', shrinkage=2) GaussianNB()]",0.5647619047619047,no_data
"[RandomOverSampler(sampling_strategy='all')
 GradientBoostingClassifier(max_features=3, max_leaf_nodes=2,
                            min_samples_split=8, min_weight_fraction_leaf=0.25)]",0.5622222222222223,no_data
"[RandomOverSampler(sampling_strategy='all', shrinkage=0)
 RandomForestClassifier(max_features=1, min_samples_leaf=3, min_samples_split=8,
                        n_estimators=10)                                        ]",0.7375757575757576,no_data
"[RandomOverSampler(sampling_strategy='all', shrinkage=1) GaussianNB()]",0.588095238095238,no_data
"[RandomOverSampler(sampling_strategy='all', shrinkage=2)
 LogisticRegression(C=1, max_iter=1000, penalty='none', random_state=42)]",0.608001443001443,no_data
"[SMOTE(k_neighbors=1, sampling_strategy='minority') SVC(C=200)]",0.5822222222222222,no_data
"[SMOTE(k_neighbors=2, sampling_strategy='minority')
 AdaBoostClassifier(algorithm='SAMME', learning_rate=1, n_estimators=20)]",0.5422222222222222,no_data
"[SMOTE(k_neighbors=3, sampling_strategy='minority') SVC(C=100)]",0.5604761904761905,no_data
"[SMOTE(k_neighbors=1, sampling_strategy='all') SVC(C=100)]",0.6126984126984127,no_data
"[SMOTE(k_neighbors=2, sampling_strategy='all') SVC(C=100)]",0.5883333333333333,no_data
"[SMOTE(k_neighbors=3, sampling_strategy='all') SVC(C=200)]",0.6188888888888888,no_data
[RandomOverSampler(sampling_strategy='minority') SVC(C=100)],0.5433333333333333,no_data
"[RandomOverSampler(sampling_strategy='minority', shrinkage=0) SVC(C=200)]",0.6405122655122655,no_data
"[RandomOverSampler(sampling_strategy='minority', shrinkage=1)
 GradientBoostingClassifier(max_features=3, max_leaf_nodes=10,
                            min_samples_split=10, min_weight_fraction_leaf=0)]",0.606984126984127,no_data
"[RandomOverSampler(sampling_strategy='minority', shrinkage=2)
 SVC(C=0.1, kernel='sigmoid')]",0.5857142857142856,no_data
[RandomOverSampler(sampling_strategy='all') GaussianNB()],0.5071428571428571,no_data
"[RandomOverSampler(sampling_strategy='all', shrinkage=0)
 RandomForestClassifier(max_depth=3, max_features=1, min_samples_leaf=4,
                        min_samples_split=10, n_estimators=20)          ]",0.5526984126984127,no_data
"[RandomOverSampler(sampling_strategy='all', shrinkage=1)
 RandomForestClassifier(max_features=1, min_samples_leaf=4, min_samples_split=8,
                        n_estimators=10)                                        ]",0.5110317460317461,no_data
"[RandomOverSampler(sampling_strategy='all', shrinkage=2)
 LogisticRegression(C=3, max_iter=1000, random_state=42)]",0.6360317460317461,no_data
"[SMOTE(k_neighbors=1, sampling_strategy='minority') SVC(C=100)]",0.5460317460317461,no_data
"[SMOTE(k_neighbors=2, sampling_strategy='minority') SVC(C=200)]",0.5222222222222221,no_data
"[SMOTE(k_neighbors=3, sampling_strategy='minority')
 RandomForestClassifier(max_features=1, min_samples_leaf=4, min_samples_split=8,
                        n_estimators=10)                                        ]",0.4133333333333334,no_data
"[SMOTE(k_neighbors=1, sampling_strategy='all') SVC(C=100)]",0.5204761904761904,no_data
"[SMOTE(k_neighbors=2, sampling_strategy='all') SVC(C=100)]",0.4838095238095238,no_data
"[SMOTE(k_neighbors=3, sampling_strategy='all') SVC(C=200)]",0.5421428571428571,no_data
[RandomOverSampler(sampling_strategy='minority') SVC(C=100)],0.4926984126984127,no_data
"[RandomOverSampler(sampling_strategy='minority', shrinkage=0) SVC(C=150)]",0.4609523809523809,no_data
"[RandomOverSampler(sampling_strategy='minority', shrinkage=1) GaussianNB()]",0.5065079365079365,no_data
"[RandomOverSampler(sampling_strategy='minority', shrinkage=2)
 AdaBoostClassifier(algorithm='SAMME', learning_rate=0.8, n_estimators=20)]",0.4598412698412698,no_data
"[RandomOverSampler(sampling_strategy='all')
 DecisionTreeClassifier(criterion='entropy', max_depth=4, max_features='sqrt',
                        min_samples_leaf=2, min_samples_split=6)              ]",0.54495670995671,no_data
"[RandomOverSampler(sampling_strategy='all', shrinkage=0)
 GradientBoostingClassifier(max_leaf_nodes=2, min_samples_split=8,
                            min_weight_fraction_leaf=0.25)        ]",0.490079365079365,no_data
"[RandomOverSampler(sampling_strategy='all', shrinkage=1)
 DecisionTreeClassifier(criterion='entropy', max_features='sqrt',
                        min_samples_leaf=4, min_samples_split=8) ]",0.4888095238095237,no_data
"[RandomOverSampler(sampling_strategy='all', shrinkage=2) SVC(C=150)]",0.4924603174603175,no_data
"[SMOTE(k_neighbors=1, sampling_strategy='minority')
 GradientBoostingClassifier(max_leaf_nodes=2, min_samples_split=8,
                            min_weight_fraction_leaf=0.5)         ]",0.6249494949494949,no_data
"[SMOTE(k_neighbors=2, sampling_strategy='minority')
 GradientBoostingClassifier(max_features=3, max_leaf_nodes=3,
                            min_samples_split=8, min_weight_fraction_leaf=0.5)]",0.6596031746031746,no_data
